CDSCode,School,Street,StreetAbr,City,Zip,State,EILCode,Virtual,Latitude,Longitude,LastUpDate,AddrZip,SmallZip,Address
37681976038442,Fletcher Hills Elementary,2330 Center Place,2330 Center Pl.,El Cajon,92020-2809,CA,ELEM,N,32.800478,-116.99618,2020-08-13,92020,92020.0,"2330 Center Place, El Cajon, CA, 92020"
37681976038459,Highlands Elementary,3131 South Barcelona Street,3131 South Barcelona St.,Spring Valley,91977-3003,CA,ELEM,N,32.737305,-116.98155,2020-08-13,91977,91977.0,"3131 South Barcelona Street, Spring Valley, CA, 91977"
37681976038467,Kempton Street Literacy Academy,740 Kempton Street,740 Kempton St.,Spring Valley,91977-5017,CA,ELEM,N,32.710497,-117.00175,2019-09-16,91977,91977.0,"740 Kempton Street, Spring Valley, CA, 91977"
37681976038475,La Mesa Dale Elementary,4370 Parks Avenue,4370 Parks Ave.,La Mesa,91941-5214,CA,ELEM,N,32.757662,-117.03215,2020-08-13,91941,91941.0,"4370 Parks Avenue, La Mesa, CA, 91941"
37681976038509,La Presa Elementary,519 La Presa Street,519 La Presa St.,Spring Valley,91977-6011,CA,ELEM,N,32.706482,-116.99327,2020-08-13,91977,91977.0,"519 La Presa Street, Spring Valley, CA, 91977"
37681976038517,Lemon Avenue Elementary,8787 Lemon Avenue,8787 Lemon Ave.,La Mesa,91941-5214,CA,ELEM,N,32.768184,-117.00837,2020-08-13,91941,91941.0,"8787 Lemon Avenue, La Mesa, CA, 91941"
37681976038525,Maryland Avenue Elementary,5400 Maryland Avenue,5400 Maryland Ave.,La Mesa,91941-5214,CA,ELEM,N,32.777787,-117.0382,2020-08-13,91941,91941.0,"5400 Maryland Avenue, La Mesa, CA, 91941"
37681976038533,Murray Manor Elementary,8305 El Paso Street,8305 El Paso St.,La Mesa,91942-2704,CA,ELEM,N,32.788351,-117.01987,2020-08-13,91942,91942.0,"8305 El Paso Street, La Mesa, CA, 91942"
37681976038541,Northmont Elementary,9405 Gregory Street,9405 Gregory St.,La Mesa,91942-3811,CA,ELEM,N,32.790877,-116.99398,2020-08-13,91942,91942.0,"9405 Gregory Street, La Mesa, CA, 91942"
37681976038558,Parkway Middle,9009 Park Plaza Drive,9009 Park Plaza Dr.,La Mesa,91942-3400,CA,INTMIDJR,N,32.791277,-117.00293,2020-08-13,91942,91942.0,"9009 Park Plaza Drive, La Mesa, CA, 91942"
37681976038566,Rancho Elementary,8845 Noeline Avenue,8845 Noeline Ave.,Spring Valley,91977-5716,CA,ELEM,N,32.70508,-117.01594,2020-08-13,91977,91977.0,"8845 Noeline Avenue, Spring Valley, CA, 91977"
37681976038574,Rolando Elementary,6925 Tower Street,6925 Tower St.,La Mesa,91941-5214,CA,ELEM,N,32.763199,-117.04876,2020-08-13,91941,91941.0,"6925 Tower Street, La Mesa, CA, 91941"
37681976070833,Murdock Elementary,4354 Conrad Drive,4354 Conrad Dr.,La Mesa,91941-5214,CA,ELEM,N,32.758828,-116.98474,2020-08-13,91941,91941.0,"4354 Conrad Drive, La Mesa, CA, 91941"
37681976098446,Loma Elementary,10355 Loma Lane,10355 Loma Ln.,Spring Valley,91978-1517,CA,ELEM,N,32.736664,-116.96884,2020-08-13,91978,91978.0,"10355 Loma Lane, Spring Valley, CA, 91978"
37681976111207,Sweetwater Springs Elementary,10129 Austin Drive,10129 Austin Dr.,Spring Valley,91977-6903,CA,ELEM,N,32.731776,-116.9766,2020-08-13,91977,91977.0,"10129 Austin Drive, Spring Valley, CA, 91977"
37682056038608,Lemon Grove Academy for the Sciences and Humanities,7866 Lincoln Street,7866 Lincoln St.,Lemon Grove,91945-2542,CA,ELEM,N,32.738507,-117.02886,2020-08-13,91945,91945.0,"7866 Lincoln Street, Lemon Grove, CA, 91945"
37682056038624,Monterey Heights Elementary,7550 Canton Drive,7550 Canton Dr.,Lemon Grove,91945-2515,CA,ELEM,N,32.722188,-117.03315,2020-08-13,91945,91945.0,"7550 Canton Drive, Lemon Grove, CA, 91945"
37682056038632,Mt. Vernon,8350 Mount Vernon Street,8350 Mount Vernon St.,Lemon Grove,91945-3336,CA,ELEM,N,32.732311,-117.02093,2020-07-22,91945,91945.0,"8350 Mount Vernon Street, Lemon Grove, CA, 91945"
37682056038657,San Altos Elementary,1750 Madera Street,1750 Madera St.,Lemon Grove,91945-2515,CA,ELEM,N,32.724107,-117.04534,2020-08-13,91945,91945.0,"1750 Madera Street, Lemon Grove, CA, 91945"
37682056038665,San Miguel Elementary,7059 San Miguel Avenue,7059 San Miguel Ave.,Lemon Grove,91945-2515,CA,ELEM,N,32.735134,-117.04597,2020-08-13,91945,91945.0,"7059 San Miguel Avenue, Lemon Grove, CA, 91945"
37682056038673,Vista La Mesa Academy,3900 Violet Street,3900 Violet St.,La Mesa,91941-7542,CA,ELEM,N,32.748456,-117.04497,2020-08-13,91941,91941.0,"3900 Violet Street, La Mesa, CA, 91941"
37682130118711,Mountain Empire Special Education Preschool,3291 Buckman Springs Road,3291 Buckman Springs Rd.,Pine Valley,91962-4003,CA,ELEM,N,32.75726,-116.49271,2015-09-28,91962,91962.0,"3291 Buckman Springs Road, Pine Valley, CA, 91962"
37682130123224,San Diego Virtual,2878 Camino Del Rio South Suite 410,2878 Camino Del Rio South Ste. 410,San Diego,92108-3848,CA,ELEMHIGH,V,32.771347,-117.13032,2019-02-13,92108,92108.0,"2878 Camino Del Rio South Suite 410, San Diego, CA, 92108"
37682130126995,Camp Lockett Middle,31360 Highway 94,31360 Highway 94,Campo,91906-3154,CA,INTMIDJR,N,32.616483,-116.47593,2020-08-13,91906,91906.0,"31360 Highway 94, Campo, CA, 91906"
37682130127001,Pine Valley Middle,7454 Pine Boulevard,7454 Pine Blvd.,Pine Valley,91962,CA,INTMIDJR,N,32.819591,-116.52548,2020-08-13,91962,91962.0,"7454 Pine Boulevard, Pine Valley, CA, 91962"
37682130127084,Compass Charter Schools of San Diego,"850 Hampshire Road, Suite P","850 Hampshire Rd., Ste. P",Thousand Oaks,91361-2851,CA,ELEMHIGH,F,34.155677,-118.83082,2020-08-13,91361,91361.0,"850 Hampshire Road, Suite P, Thousand Oaks, CA, 91361"
37682130129668,Motivated Youth Academy,100 E San Marcos Boulevard Ste 350,100 E San Marcos Blvd. Ste 350,San Marcos,92069-2989,CA,ELEMHIGH,V,33.141522,-117.16245,2020-08-27,92069,92069.0,"100 E San Marcos Boulevard Ste 350, San Marcos, CA, 92069"
37682130136978,Elite Academic Academy - Mountain Empire,43414 Business Park Drive,43414 Business Park Dr.,Temecula,92590-5526,CA,ELEMHIGH,V,33.50021,-117.1611,2020-08-26,92590,92590.0,"43414 Business Park Drive, Temecula, CA, 92590"
37682130138636,JCS - Pine Valley,28876 Old Highway 80,28876 Old Highway 80,Pine Valley,91962,CA,ELEMHIGH,N,32.821998,-116.52871,2020-08-27,91962,91962.0,"28876 Old Highway 80, Pine Valley, CA, 91962"
37682133730934,Campo High (Continuation),3305 Buckman Springs Road,3305 Buckman Springs Rd.,Pine Valley,91962-4005,CA,HS,N,32.734352,-116.49294,2020-08-13,91962,91962.0,"3305 Buckman Springs Road, Pine Valley, CA, 91962"
37682133730991,Hillside Junior/Senior High,3305 Buckman Springs Road,3305 Buckman Springs Rd.,Pine Valley,91962-4005,CA,HS,N,32.734352,-116.49294,2020-08-13,91962,91962.0,"3305 Buckman Springs Road, Pine Valley, CA, 91962"
37682133731080,Cottonwood Community Day,3291 Buckman Springs Road,3291 Buckman Springs Rd.,Pine Valley,91962-4003,CA,HS,N,32.732694,-116.49425,2019-02-13,91962,91962.0,"3291 Buckman Springs Road, Pine Valley, CA, 91962"
37682133734878,Mountain Empire High,3305 Buckman Springs Road,3305 Buckman Springs Rd.,Pine Valley,91962-4005,CA,HS,N,32.734424,-116.4937,2020-08-13,91962,91962.0,"3305 Buckman Springs Road, Pine Valley, CA, 91962"
37682136038681,Campo Elementary,1654 Buckman Springs Road,1654 Buckman Springs Rd.,Campo,91906-2004,CA,ELEM,N,32.643626,-116.48561,2020-08-13,91906,91906.0,"1654 Buckman Springs Road, Campo, CA, 91906"
37682136038699,Descanso Elementary,24842 Viejas Boulevard,24842 Viejas Blvd.,Descanso,91916-9757,CA,ELEM,N,32.858654,-116.61341,2020-08-13,91916,91916.0,"24842 Viejas Boulevard, Descanso, CA, 91916"
37682136085054,Clover Flat Elementary,39639 Old Highway 80,39639 Old Highway 80,Boulevard,91905-9733,CA,ELEM,N,32.668361,-116.29589,2020-08-13,91905,91905.0,"39639 Old Highway 80, Boulevard, CA, 91905"
37682136097190,Potrero Elementary,24875 Potrero Valley Road,24875 Potrero Valley Rd.,Potrero,91963-4110,CA,ELEM,N,32.610058,-116.6133,2019-08-23,91963,91963.0,"24875 Potrero Valley Road, Potrero, CA, 91963"
37682210101360,Integrity Charter,701 National City Boulevard,701 National City Blvd.,National City,91950-1123,CA,ELEM,N,32.676262,-117.10704,2020-08-13,91950,91950.0,"701 National City Boulevard, National City, CA, 91950"
37682210129734,National School District Preschool,2401 East 24th Street,2401 East 24th St.,National City,91950-6162,CA,PS,N,32.670265,-117.07596,2018-10-29,91950,91950.0,"2401 East 24th Street, National City, CA, 91950"
37682216038731,Central Elementary,933 E Avenue,933 E Ave.,National City,91950-3416,CA,ELEM,N,32.676133,-117.1013,2019-02-13,91950,91950.0,"933 E Avenue, National City, CA, 91950"
37682216038749,El Toyon Elementary,2000 East Division Street,2000 East Division St.,National City,91950-1823,CA,ELEM,N,32.688436,-117.08889,2019-02-13,91950,91950.0,"2000 East Division Street, National City, CA, 91950"
37682216038756,John A. Otis Elementary,621 East 18th Street,621 East 18th St.,National City,91950-4630,CA,ELEM,N,32.669036,-117.0972,2019-02-13,91950,91950.0,"621 East 18th Street, National City, CA, 91950"
37682216038764,Ira Harbison,3235 EastEighth Street,3235 EastEighth St.,National City,91950-3116,CA,ELEM,N,32.685779,-117.07317,2020-08-13,91950,91950.0,"3235 EastEighth Street, National City, CA, 91950"
37682216038772,Kimball,302 West 18th Street,302 West 18th St.,National City,91950-5526,CA,ELEM,N,32.666367,-117.10637,2019-02-13,91950,91950.0,"302 West 18th Street, National City, CA, 91950"
37682216038780,Las Palmas,1900 East 18th Street,1900 East 18th St.,National City,91950-5013,CA,ELEM,N,32.672498,-117.08437,2019-02-13,91950,91950.0,"1900 East 18th Street, National City, CA, 91950"
37682216038798,Lincoln Acres,2200 Lanoitan Avenue,2200 Lanoitan Ave.,National City,91950-6298,CA,ELEM,N,32.671255,-117.07569,2020-08-11,91950,91950.0,"2200 Lanoitan Avenue, National City, CA, 91950"
37682216038806,Olivewood,2505 F Avenue,2505 F Ave.,National City,91950-7017,CA,ELEM,N,32.662903,-117.09498,2019-02-13,91950,91950.0,"2505 F Avenue, National City, CA, 91950"
37682216038814,Palmer Way,2900 Palmer Street,2900 Palmer St.,National City,91950-5251,CA,ELEM,N,32.679585,-117.07477,2019-02-13,91950,91950.0,"2900 Palmer Street, National City, CA, 91950"
37682216108559,Rancho de la Nacion,1830 East Division Street,1830 East Division St.,National City,91950-1850,CA,ELEM,N,32.687964,-117.09059,2020-08-11,91950,91950.0,"1830 East Division Street, National City, CA, 91950"
37682960102822,Stone Ranch Elementary,16150 4S Ranch Parkway,16150 4S Ranch Pkwy.,San Diego,92127-4431,CA,ELEM,N,33.005421,-117.11572,2020-08-13,92127,92127.0,"16150 4S Ranch Parkway, San Diego, CA, 92127"
37682960108332,Oak Valley Middle,16055 Winecreek Road,16055 Winecreek Rd.,San Diego,92127-3719,CA,INTMIDJR,C,32.999254,-117.1098,2020-08-13,92127,92127.0,"16055 Winecreek Road, San Diego, CA, 92127"
37682960111187,Monterey Ridge Elementary,17117 4S Ranch Parkway,17117 4S Ranch Pkwy.,San Diego,92127-8853,CA,ELEM,N,33.0264,-117.1094,2020-08-13,92127,92127.0,"17117 4S Ranch Parkway, San Diego, CA, 92127"
37682960116475,Del Sur Elementary,15665 Paseo Del Sur,15665 Paseo Del Sur,San Diego,92127-6144,CA,ELEM,N,33.0185,-117.14056,2020-08-13,92127,92127.0,"15665 Paseo Del Sur, San Diego, CA, 92127"
37682960116764,Willow Grove Elementary,14727 Via Azul,14727 Via Azul,San Diego,92127-4813,CA,ELEM,N,32.993542,-117.16104,2020-08-13,92127,92127.0,"14727 Via Azul, San Diego, CA, 92127"
37682960118935,Del Norte High,16601 Nighthawk Lane,16601 Nighthawk Ln.,San Diego,92127-4457,CA,HS,C,33.015119,-117.12162,2020-08-15,92127,92127.0,"16601 Nighthawk Lane, San Diego, CA, 92127"
37682960129056,Design 39 Campus,17050 Del Sur Ridge Road,17050 Del Sur Ridge Rd.,San Diego,92127-4463,CA,ELEM,N,33.018484,-117.12715,2020-08-13,92127,92127.0,"17050 Del Sur Ridge Road, San Diego, CA, 92127"
37682963730074,Mt. Carmel High,9550 Carmel Mountain Road,9550 Carmel Mountain Rd.,San Diego,92129-2799,CA,HS,C,32.965926,-117.12091,2020-08-13,92129,92129.0,"9550 Carmel Mountain Road, San Diego, CA, 92129"
37682963730819,Rancho Bernardo High,13010 Paseo Lucido,13010 Paseo Lucido,San Diego,92128-4499,CA,HS,C,32.994329,-117.06805,2020-08-13,92128,92128.0,"13010 Paseo Lucido, San Diego, CA, 92128"
37682963731528,Westview High,13500 Camino Del Sur,13500 Camino Del Sur,San Diego,92129-4465,CA,HS,C,32.965082,-117.14808,2020-08-13,92129,92129.0,"13500 Camino Del Sur, San Diego, CA, 92129"
37682963735834,Poway Adult,13626 Twin Peaks Road,13626 Twin Peaks Rd.,Poway,92064-3034,CA,A,C,32.978786,-117.03586,2016-12-08,92064,92064.0,"13626 Twin Peaks Road, Poway, CA, 92064"
37682963735842,Abraxas Continuation High,12450 Glenoak Road,12450 Glenoak Rd.,Poway,92064-3299,CA,HS,C,32.973675,-117.06088,2020-08-13,92064,92064.0,"12450 Glenoak Road, Poway, CA, 92064"
37682963735867,Poway High,15500 Espola Road,15500 Espola Rd.,Poway,92064-2299,CA,HS,C,32.996858,-117.02366,2020-08-13,92064,92064.0,"15500 Espola Road, Poway, CA, 92064"
37682966038970,Garden Road Elementary,14614 Garden Road,14614 Garden Rd.,Poway,92064-5299,CA,ELEM,N,32.956246,-117.01434,2020-08-13,92064,92064.0,"14614 Garden Road, Poway, CA, 92064"
37682966038988,Meadowbrook Middle,12320 Meadowbrook Lane,12320 Meadowbrook Ln.,Poway,92064-3599,CA,INTMIDJR,C,32.963401,-117.06405,2019-02-13,92064,92064.0,"12320 Meadowbrook Lane, Poway, CA, 92064"
37682966038996,Midland Elementary,13910 Midland Road,13910 Midland Rd.,Poway,92064-4024,CA,ELEM,N,32.966051,-117.03619,2020-08-13,92064,92064.0,"13910 Midland Road, Poway, CA, 92064"
37682966039002,Pomerado Elementary,12321 Ninth Street,12321 Ninth St.,Poway,92064-3597,CA,ELEM,N,32.958705,-117.06457,2020-08-13,92064,92064.0,"12321 Ninth Street, Poway, CA, 92064"
37682966039010,Valley Elementary,13000 Bowron Road,13000 Bowron Rd.,Poway,92064-5799,CA,ELEM,N,32.953597,-117.04526,2019-02-13,92064,92064.0,"13000 Bowron Road, Poway, CA, 92064"
37682966070841,Los Penasquitos Elementary,14125 Cuca Street,14125 Cuca St.,San Diego,92129-1852,CA,ELEM,N,32.970519,-117.09622,2020-08-13,92129,92129.0,"14125 Cuca Street, San Diego, CA, 92129"
37682966070858,Westwood Elementary,17449 Matinal Road,17449 Matinal Rd.,San Diego,92127-1299,CA,ELEM,N,33.03119,-117.08695,2020-08-13,92127,92127.0,"17449 Matinal Road, San Diego, CA, 92127"
37682966070866,Twin Peaks Middle,14640 Tierra Bonita Road,14640 Tierra Bonita Rd.,Poway,92064-3091,CA,INTMIDJR,C,32.980105,-117.02769,2020-08-13,92064,92064.0,"14640 Tierra Bonita Road, Poway, CA, 92064"
37682966085088,Painted Rock Elementary,16711 Martincoit Road,16711 Martincoit Rd.,Poway,92064-1628,CA,ELEM,N,33.017454,-117.03971,2020-08-13,92064,92064.0,"16711 Martincoit Road, Poway, CA, 92064"
37682966093223,Black Mountain Middle,9353 Oviedo Street,9353 Oviedo St.,San Diego,92129-2198,CA,INTMIDJR,N,32.96914,-117.12709,2020-08-13,92129,92129.0,"9353 Oviedo Street, San Diego, CA, 92129"
37682966093231,Sunset Hills Elementary,9291 Oviedo Street,9291 Oviedo St.,San Diego,92129-2199,CA,ELEM,N,32.96914,-117.12709,2020-08-13,92129,92129.0,"9291 Oviedo Street, San Diego, CA, 92129"
37682966095053,Tierra Bonita Elementary,14678 Tierra Bonita Road,14678 Tierra Bonita Rd.,Poway,92064-3090,CA,ELEM,N,32.98141,-117.02771,2020-08-13,92064,92064.0,"14678 Tierra Bonita Road, Poway, CA, 92064"
37682966097208,Rolling Hills Elementary,15255 Penasquitos Drive,15255 Penasquitos Dr.,San Diego,92129-1016,CA,ELEM,N,32.989542,-117.09273,2020-08-13,92129,92129.0,"15255 Penasquitos Drive, San Diego, CA, 92129"
37682966097216,Chaparral Elementary,17250 Tannin Drive,17250 Tannin Dr.,Poway,92064-1123,CA,ELEM,N,33.023731,-117.04995,2020-08-13,92064,92064.0,"17250 Tannin Drive, Poway, CA, 92064"
37682966099444,Sundance Elementary,8944 Twin Trails Drive,8944 Twin Trails Dr.,San Diego,92129-2334,CA,ELEM,N,32.960094,-117.13331,2020-08-13,92129,92129.0,"8944 Twin Trails Drive, San Diego, CA, 92129"
37682966106520,Canyon View Elementary,9225 Adolphia Street,9225 Adolphia St.,San Diego,92129-3525,CA,ELEM,N,32.947126,-117.12807,2020-08-13,92129,92129.0,"9225 Adolphia Street, San Diego, CA, 92129"
37682966107460,Bernardo Heights Middle,12990 Paseo Lucido,12990 Paseo Lucido,San Diego,92128-4479,CA,INTMIDJR,N,32.995489,-117.06788,2020-08-13,92128,92128.0,"12990 Paseo Lucido, San Diego, CA, 92128"
37682966109300,Deer Canyon Elementary,13455 Russet Leaf Lane,13455 Russet Leaf Ln.,San Diego,92129-4411,CA,ELEM,N,32.964038,-117.14377,2020-08-13,92129,92129.0,"13455 Russet Leaf Lane, San Diego, CA, 92129"
37682966109318,Morning Creek Elementary,"10925 Morning Creek Drive, South","10925 Morning Creek Dr., South",San Diego,92128-4047,CA,ELEM,N,32.953272,-117.09554,2020-08-13,92128,92128.0,"10925 Morning Creek Drive, South, San Diego, CA, 92128"
37682966109326,Turtleback Elementary,15855 Turtleback Road,15855 Turtleback Rd.,San Diego,92127-2044,CA,ELEM,N,33.004949,-117.08814,2020-08-13,92127,92127.0,"15855 Turtleback Road, San Diego, CA, 92127"
37682966110878,Adobe Bluffs Elementary,8707 Adobe Bluffs Drive,8707 Adobe Bluffs Dr.,San Diego,92129-4448,CA,ELEM,N,32.974268,-117.14039,2019-02-13,92129,92129.0,"8707 Adobe Bluffs Drive, San Diego, CA, 92129"
37682966110886,Highland Ranch Elementary,14840 Waverley Downs Way,14840 Waverley Downs Way,San Diego,92128-3702,CA,ELEM,N,32.984064,-117.07108,2020-08-13,92128,92128.0,"14840 Waverley Downs Way, San Diego, CA, 92128"
37682966111306,Mesa Verde Middle,8375 Entreken Way,8375 Entreken Way,San Diego,92129-4405,CA,INTMIDJR,C,32.962739,-117.14671,2020-08-13,92129,92129.0,"8375 Entreken Way, San Diego, CA, 92129"
37682966111314,Park Village Elementary,7930 Park Village Road,7930 Park Village Rd.,San Diego,92129-3781,CA,ELEM,N,32.940459,-117.15069,2020-08-13,92129,92129.0,"7930 Park Village Road, San Diego, CA, 92129"
37682966114854,Shoal Creek Elementary,11775 Shoal Creek Drive,11775 Shoal Creek Dr.,San Diego,92128-4573,CA,ELEM,N,32.967503,-117.08054,2020-08-13,92128,92128.0,"11775 Shoal Creek Drive, San Diego, CA, 92128"
37682966117469,Creekside Elementary,12362 Springhurst Drive,12362 Springhurst Dr.,San Diego,92128-6366,CA,ELEM,N,32.943627,-117.07551,2020-08-13,92128,92128.0,"12362 Springhurst Drive, San Diego, CA, 92128"
37683040102178,Future Bound Independent Study Secondary,720 Ninth Street,720 Ninth St.,Ramona,92065-2348,CA,HS,N,33.039022,-116.86397,2020-06-26,92065,92065.0,"720 Ninth Street, Ramona, CA, 92065"
37683040131250,Mountain Valley Academy,1010 Ramona Street,1010 Ramona St.,Ramona,92065-3222,CA,ELEMHIGH,N,33.026764,-116.87845,2020-08-13,92065,92065.0,"1010 Ramona Street, Ramona, CA, 92065"
37683040131268,Ramona Community Montessori,1010 Ramona Street,1010 Ramona St.,Ramona,92065-3222,CA,ELEM,N,33.026764,-116.87845,2020-08-13,92065,92065.0,"1010 Ramona Street, Ramona, CA, 92065"
37683043730900,Ramona Adult,720 Ninth Street,720 Ninth St.,Ramona,92065-2348,CA,A,N,33.039329,-116.86387,2020-06-26,92065,92065.0,"720 Ninth Street, Ramona, CA, 92065"
37683043735958,Montecito High (Continuation),720 Ninth Street,720 Ninth St.,Ramona,92065-2348,CA,HS,N,33.039022,-116.86397,2020-08-13,92065,92065.0,"720 Ninth Street, Ramona, CA, 92065"
37683043735974,Ramona High,1401 Hanson Lane,1401 Hanson Ln.,Ramona,92065-3304,CA,HS,N,33.025724,-116.86867,2020-08-13,92065,92065.0,"1401 Hanson Lane, Ramona, CA, 92065"
37683046039028,Hanson Elementary,2520 Boundary Avenue,2520 Boundary Ave.,Ramona,92065-3106,CA,ELEM,N,33.018565,-116.89073,2020-08-13,92065,92065.0,"2520 Boundary Avenue, Ramona, CA, 92065"
37683046039036,Ramona Elementary,415 Eighth Street,415 Eighth St.,Ramona,92065-2346,CA,ELEM,N,33.04261,-116.86452,2020-08-13,92065,92065.0,"415 Eighth Street, Ramona, CA, 92065"
37683046105555,James Dukes Elementary,24908 Abalar Way,24908 Abalar Way,Ramona,92065-4649,CA,ELEM,N,33.007843,-116.79124,2020-08-13,92065,92065.0,"24908 Abalar Way, Ramona, CA, 92065"
37683046105563,Olive Peirce Middle,1521 Hanson Lane,1521 Hanson Ln.,Ramona,92065-3306,CA,ELEMHIGH,N,33.025724,-116.87161,2020-08-13,92065,92065.0,"1521 Hanson Lane, Ramona, CA, 92065"
37683046107999,Mt. Woodson Elementary,17427 Archie Moore Road,17427 Archie Moore Rd.,Ramona,92065-6907,CA,ELEM,N,33.031043,-116.95661,2020-08-13,92065,92065.0,"17427 Archie Moore Road, Ramona, CA, 92065"
37683046110720,Barnett Elementary,23925 Couna Way,23925 Couna Way,Ramona,92065-4120,CA,ELEM,N,33.01808,-116.8121,2020-08-13,92065,92065.0,"23925 Couna Way, Ramona, CA, 92065"
37683126039051,R. Roger Rowe Elementary,5927 La Granada,5927 La Granada,Rancho Santa Fe,92067-0809,CA,ELEM,N,33.021758,-117.20694,2020-08-13,92067,92067.0,"5927 La Granada, Rancho Santa Fe, CA, 92067"
37683126070908,R. Roger Rowe Middle,5927 La Granada,5927 La Granada,Rancho Santa Fe,92067-0809,CA,INTMIDJR,N,33.021758,-117.20694,2020-08-13,92067,92067.0,"5927 La Granada, Rancho Santa Fe, CA, 92067"
37683380101204,High Tech Middle,2359 Truxtun Road,2359 Truxtun Rd.,San Diego,92106-6049,CA,INTMIDJR,N,32.73524,-117.21805,2020-08-17,92106,92106.0,"2359 Truxtun Road, San Diego, CA, 92106"
37683380101345,KIPP Adelante Preparatory Academy,426 Euclid Avenue,426 Euclid Ave.,San Diego,92114-2203,CA,INTMIDJR,N,32.709238,-117.0851,2020-06-23,92114,92114.0,"426 Euclid Avenue, San Diego, CA, 92114"
37683380106732,High Tech High International,2855 Farragut Road,2855 Farragut Rd.,San Diego,92106-6029,CA,HS,N,32.732613,-117.21739,2020-08-13,92106,92106.0,"2855 Farragut Road, San Diego, CA, 92106"
37683380106799,Learning Choice Academy,9950 Scripps Lake Drive Suite #105,9950 Scripps Lake Dr. Ste. #105,San Diego,92131-1082,CA,ELEMHIGH,C,32.91181,-117.1113,2020-08-13,92131,92131.0,"9950 Scripps Lake Drive Suite #105, San Diego, CA, 92131"
37683380107029,San Diego International Studies,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4722,CA,HS,C,32.719461,-117.15366,2020-08-13,92101,92101.0,"1405 Park Boulevard, San Diego, CA, 92101"
37683380107052,San Diego Business/Leadership,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4722,CA,HS,C,32.719461,-117.15366,2020-08-13,92101,92101.0,"1405 Park Boulevard, San Diego, CA, 92101"
37683380107078,Kearny Digital Media & Design,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,HS,C,32.798708,-117.16044,2020-08-13,92111,92111.0,"1954 Komet Way, San Diego, CA, 92111"
37683380107086,Kearny School of Biomedical Science and Technology,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,HS,C,32.798708,-117.16044,2020-08-13,92111,92111.0,"1954 Komet Way, San Diego, CA, 92111"
37683380107094,Kearny College Connections,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,HS,C,32.798708,-117.16044,2020-08-13,92111,92111.0,"1954 Komet Way, San Diego, CA, 92111"
37683380107102,Kearny Eng Innov & Design,1954 Komet Way,1954 Komet Way,San Diego,92111-5731,CA,HS,C,32.798708,-117.16044,2020-08-13,92111,92111.0,"1954 Komet Way, San Diego, CA, 92111"
37683380107177,Crawford High,4191 Colts Way,4191 Colts Way,San Diego,92115-6023,CA,HS,C,32.752163,-117.07694,2020-08-13,92115,92115.0,"4191 Colts Way, San Diego, CA, 92115"
37683380107219,San Diego Science and Technology,1405 Park Boulevard,1405 Park Blvd.,San Diego,92101-4722,CA,HS,C,32.719461,-117.15366,2020-08-13,92101,92101.0,"1405 Park Boulevard, San Diego, CA, 92101"
37683380107482,San Diego Metro Career and Tech,"7250 Mesa College Drive, Room L-502","7250 Mesa College Dr., Rm. L-502",San Diego,92111-4902,CA,HS,C,32.803695,-117.16498,2020-08-13,92111,92111.0,"7250 Mesa College Drive, Room L-502, San Diego, CA, 92111"
37683380107573,High Tech Middle Media Arts,"2230 Truxtun Road, 2nd Floor","2230 Truxtun Rd., 2nd Fl.",San Diego,92106-6125,CA,INTMIDJR,N,32.734604,-117.21975,2020-08-13,92106,92106.0,"2230 Truxtun Road, 2nd Floor, San Diego, CA, 92106"
37683380108266,Golden Hill K-8,1240 33rd Street,1240 33rd St.,San Diego,92102-2409,CA,ELEM,N,32.71876,-117.12318,2020-07-02,92102,92102.0,"1240 33rd Street, San Diego, CA, 92102"
37683380108274,Porter Elementary,4800 T Street,4800 T St.,San Diego,92113-5006,CA,ELEM,N,32.69871,-117.09106,2020-08-13,92113,92113.0,"4800 T Street, San Diego, CA, 92113"
37683380108282,Cherokee Point Elementary,3735 38th Street,3735 38th St.,San Diego,92105-2414,CA,ELEM,N,32.747185,-117.11183,2020-07-02,92105,92105.0,"3735 38th Street, San Diego, CA, 92105"
37683380108290,Ibarra Elementary,4877 Orange Avenue,4877 Orange Ave.,San Diego,92115-4947,CA,ELEM,N,32.753027,-117.08953,2020-08-13,92115,92115.0,"4877 Orange Avenue, San Diego, CA, 92115"
37683380108787,High Tech High Media Arts,2230 Truxtun Road Third Floor,2230 Truxtun Rd. Third Fl.,San Diego,92106-6039,CA,HS,N,32.734734,-117.2197,2020-08-13,92106,92106.0,"2230 Truxtun Road Third Floor, San Diego, CA, 92106"
37683380109033,King-Chavez Arts and Athletics Academy,415 31st Street,415 31st St.,San Diego,92102-4236,CA,ELEM,N,32.709848,-117.12742,2020-08-13,92102,92102.0,"415 31st Street, San Diego, CA, 92102"
37683380109157,Magnolia Science Academy San Diego,6525 Estrella Avenue,6525 Estrella Ave.,San Diego,92120-2707,CA,INTMIDJR,N,32.791691,-117.08783,2020-08-13,92120,92120.0,"6525 Estrella Avenue, San Diego, CA, 92120"
